ProductID,Date,Zip,Units,Revenue,Country
2353,4/12/2006,45739,1,425.20,Germany
409,4/12/2006,53783,1,966.53,Germany
523,4/12/2006,52388,1,550.99,Germany
2053,4/12/2006,45768,1,338.57,Germany
2239,4/12/2006,59387,1,128.57,Germany
438,4/12/2006,59394,1,954.71,Germany
475,4/12/2006,53225,1,1085.96,Germany
529,4/12/2006,52382,1,456.49,Germany
641,4/12/2006,53842,1,850.76,Germany
2262,4/12/2006,53332,1,320.20,Germany
396,4/12/2006,53840,1,945.26,Germany
475,4/12/2006,53117,2,2171.93,Germany
475,4/12/2006,53125,1,1085.96,Germany
557,4/12/2006,48612,1,840.26,Germany
826,4/12/2006,52382,1,1144.45,Germany
2132,4/12/2006,53809,1,367.45,Germany
2224,4/12/2006,59387,1,60.32,Germany
438,4/12/2006,53229,1,954.71,Germany
551,4/12/2006,52388,1,955.76,Germany
689,4/12/2006,45768,1,357.79,Germany
927,4/12/2006,45768,1,472.45,Germany
1920,4/12/2006,45768,1,267.70,Germany
2238,4/12/2006,59387,1,128.57,Germany
475,4/13/2006,52382,1,1085.96,Germany
635,4/13/2006,46397,1,916.39,Germany
759,4/13/2006,53227,2,325.40,Germany
760,4/13/2006,45663,1,157.45,Germany
826,4/13/2006,52538,1,1144.45,Germany
1000,4/13/2006,53925,1,97.07,Germany
1825,4/13/2006,53840,1,99.70,Germany
2064,4/13/2006,53797,1,524.95,Germany
551,4/13/2006,45897,1,955.76,Germany
604,4/13/2006,53842,1,525.79,Germany
826,4/13/2006,46397,1,1144.45,Germany
913,4/13/2006,46286,1,388.45,Germany
2213,4/13/2006,52428,1,89.20,Germany
650,4/13/2006,52531,1,515.29,Germany
777,4/13/2006,45663,1,118.07,Germany
2359,4/13/2006,45968,1,440.95,Germany
1119,4/17/2006,46419,1,293.95,Germany
1124,4/17/2006,48369,1,671.95,Germany
2225,4/17/2006,48565,1,60.32,Germany
396,4/17/2006,53227,1,945.26,Germany
475,4/17/2006,53123,2,2171.93,Germany
675,4/17/2006,48282,1,655.20,Germany
793,4/17/2006,59399,1,83.95,Germany
2150,4/17/2006,46244,1,472.45,Germany
2180,4/17/2006,52531,1,414.70,Germany
2380,4/17/2006,52538,1,309.70,Germany
2387,4/17/2006,53804,1,503.95,Germany
475,4/17/2006,52388,1,1085.96,Germany
572,4/17/2006,48624,1,462.79,Germany
605,4/17/2006,53925,1,423.68,Germany
910,4/17/2006,48351,1,446.20,Germany
966,4/17/2006,48485,1,488.20,Germany
981,4/17/2006,48432,1,162.70,Germany
1819,4/17/2006,46359,1,262.45,Germany
2045,4/17/2006,46282,1,461.95,Germany
2132,4/17/2006,45665,1,367.45,Germany
2396,4/17/2006,52385,1,97.07,Germany
1916,4/17/2006,46286,1,293.95,Germany
2090,4/17/2006,52538,1,356.95,Germany
605,4/17/2006,53844,1,423.68,Germany
1086,4/17/2006,53117,1,86.57,Germany
499,4/17/2006,53119,1,978.86,Germany
510,4/17/2006,53639,1,938.96,Germany
551,4/17/2006,53175,1,955.76,Germany
660,4/17/2006,53721,1,707.70,Germany
2396,4/19/2006,52538,1,97.07,Germany
475,4/19/2006,59399,1,1085.96,Germany
657,4/19/2006,53925,1,934.76,Germany
657,4/19/2006,45739,1,934.76,Germany
981,4/19/2006,53119,1,157.45,Germany
993,4/19/2006,48565,1,362.20,Germany
409,4/19/2006,48165,1,966.53,Germany
604,4/19/2006,48432,1,525.79,Germany
242,4/19/2006,53925,1,472.24,Germany
409,4/19/2006,48369,1,966.53,Germany
660,4/19/2006,53925,1,707.70,Germany
1009,4/19/2006,52388,1,104.95,Germany
1097,4/19/2006,48157,2,619.40,Germany
793,4/20/2006,45768,1,83.95,Germany
826,4/20/2006,32051,1,1013.20,Germany
2394,4/20/2006,32051,1,131.20,Germany
641,4/20/2006,48369,1,850.76,Germany
794,4/20/2006,45768,1,83.95,Germany
1000,4/20/2006,45768,2,194.15,Germany
2099,4/20/2006,49549,1,409.45,Germany
2199,4/20/2006,46244,1,196.82,Germany
2058,4/21/2006,53179,1,267.70,Germany
2396,4/21/2006,53332,1,97.07,Germany
445,4/21/2006,59387,1,938.70,Germany
605,4/21/2006,53902,1,423.68,Germany
622,4/21/2006,53721,1,837.64,Germany
684,4/21/2006,53639,1,928.99,Germany
1000,4/21/2006,48429,1,102.32,Germany
1017,4/21/2006,53879,1,314.95,Germany
1809,4/21/2006,52385,1,220.45,Germany
2212,4/21/2006,59227,1,89.20,Germany
479,4/21/2006,53913,1,965.63,Germany
1001,4/21/2006,45768,1,404.20,Germany
760,3/30/2006,47443,1,157.45,Germany
2064,3/30/2006,42477,1,498.70,Germany
409,3/30/2006,47805,1,966.53,Germany
475,3/30/2006,47804,1,1085.96,Germany
993,3/30/2006,47798,1,330.70,Germany
1912,3/30/2006,45481,1,325.45,Germany
2180,3/30/2006,52159,1,414.70,Germany
733,3/30/2006,46117,1,351.70,Germany
1203,3/30/2006,47249,1,325.45,Germany
1909,3/30/2006,47443,1,207.32,Germany
1001,3/31/2006,51645,1,417.32,Germany
1009,3/31/2006,52159,1,104.95,Germany
1981,3/31/2006,51467,1,167.95,Germany
2224,3/31/2006,46537,2,120.65,Germany
2387,3/31/2006,50171,1,498.70,Germany
432,3/31/2006,46537,1,930.30,Germany
551,3/31/2006,47051,1,955.76,Germany
675,3/31/2006,47269,1,655.20,Germany
730,3/31/2006,47799,1,314.95,Germany
792,3/31/2006,47805,1,65.57,Germany
1086,3/31/2006,51145,1,89.20,Germany
2218,3/31/2006,46537,1,141.70,Germany
2353,3/31/2006,51469,1,446.20,Germany
2387,3/31/2006,50767,1,498.70,Germany
604,3/31/2006,47506,1,525.79,Germany
792,3/31/2006,42499,1,68.20,Germany
826,3/31/2006,47533,1,997.45,Germany
965,3/31/2006,47055,1,493.45,Germany
1000,3/31/2006,50999,1,97.07,Germany
409,3/30/2006,52134,1,966.53,Germany
604,3/30/2006,47259,1,525.79,Germany
759,3/30/2006,47443,1,157.45,Germany
792,3/30/2006,46119,1,68.20,Germany
826,3/30/2006,51377,1,1013.20,Germany
1203,3/30/2006,47839,1,325.45,Germany
1916,3/30/2006,52372,1,293.95,Germany
2016,3/30/2006,52159,1,309.70,Germany
2045,3/30/2006,52159,1,461.95,Germany
657,4/5/2006,50181,1,934.76,Germany
660,4/5/2006,42799,1,707.70,Germany
1517,4/5/2006,50858,1,196.77,Germany
1916,4/5/2006,51515,1,293.95,Germany
2284,4/5/2006,51145,1,325.45,Germany
409,4/5/2006,45481,1,966.53,Germany
622,4/5/2006,51069,1,837.64,Germany
689,4/5/2006,41844,1,357.79,Germany
1504,4/5/2006,50169,3,1023.44,Germany
1912,4/5/2006,51709,1,320.20,Germany
409,4/6/2006,47546,1,966.53,Germany
966,4/6/2006,50668,1,493.45,Germany
604,4/6/2006,41844,1,525.79,Germany
702,4/6/2006,50678,1,304.45,Germany
1085,4/6/2006,46119,1,89.20,Germany
993,4/6/2006,50679,1,346.45,Germany
1000,4/6/2006,46047,1,94.45,Germany
1086,4/6/2006,46119,1,89.20,Germany
2112,4/6/2006,50767,1,556.45,Germany
499,4/6/2006,46483,1,978.86,Germany
1182,4/6/2006,47051,1,157.45,Germany
170,4/7/2006,47053,1,729.75,Germany
409,4/7/2006,45356,1,966.53,Germany
2224,3/31/2006,50767,1,60.32,Germany
2387,3/31/2006,46149,1,498.70,Germany
2412,3/31/2006,50169,1,97.07,Germany
475,3/31/2006,47839,1,1085.96,Germany
475,3/31/2006,52134,1,1085.96,Germany
605,3/31/2006,46537,1,423.68,Germany
791,3/31/2006,42499,1,68.20,Germany
826,3/31/2006,50169,1,1144.45,Germany
826,3/31/2006,51145,1,1039.45,Germany
927,3/31/2006,47441,1,451.45,Germany
965,3/31/2006,46537,1,488.20,Germany
968,3/31/2006,46047,1,687.70,Germany
1000,3/31/2006,45359,1,94.45,Germany
2086,3/31/2006,51149,1,230.95,Germany
2225,3/31/2006,46537,2,120.65,Germany
2277,3/31/2006,47805,1,288.70,Germany
2355,3/31/2006,47057,1,582.70,Germany
2376,3/31/2006,47802,1,708.70,Germany
2396,3/31/2006,45481,1,97.07,Germany
409,3/31/2006,50999,1,966.53,Germany
435,3/31/2006,45357,1,1679.74,Germany
729,3/31/2006,47799,1,314.95,Germany
1001,3/31/2006,52062,1,417.32,Germany
1008,3/31/2006,52222,1,278.20,Germany
2064,3/31/2006,45475,1,524.95,Germany
2098,3/31/2006,46487,1,299.20,Germany
2219,3/31/2006,46537,1,141.70,Germany
2254,3/31/2006,46537,4,233.94,Germany
2332,3/31/2006,47441,1,488.20,Germany
2396,3/31/2006,46047,1,97.07,Germany
499,3/31/2006,47800,1,978.86,Germany
637,3/31/2006,47624,1,892.24,Germany
792,3/31/2006,47443,1,68.20,Germany
966,3/31/2006,50678,1,493.45,Germany
977,3/31/2006,46537,1,488.20,Germany
977,3/31/2006,47918,1,488.20,Germany
993,3/31/2006,47199,1,362.20,Germany
1000,3/31/2006,47259,1,94.45,Germany
1052,3/31/2006,46045,1,246.70,Germany
1085,3/31/2006,50999,1,89.20,Germany
1085,3/31/2006,51145,1,89.20,Germany
2237,3/31/2006,46537,1,173.20,Germany
2331,3/31/2006,45359,1,608.95,Germany
2353,3/31/2006,47259,1,430.45,Germany
604,3/31/2006,46047,1,525.79,Germany
604,3/31/2006,50321,1,525.79,Germany
792,3/31/2006,46485,1,68.20,Germany
1980,3/31/2006,51467,1,167.95,Germany
2067,3/31/2006,51643,1,545.95,Germany
2091,3/31/2006,46487,1,165.32,Germany
2255,3/31/2006,46537,4,233.94,Germany
2269,3/31/2006,51645,1,314.95,Germany
2354,3/31/2006,50679,1,325.45,Germany
551,4/1/2006,50999,1,955.76,Germany
475,4/1/2006,47239,1,1085.96,Germany
510,4/1/2006,46485,1,938.96,Germany
2355,4/1/2006,51645,1,577.45,Germany
2295,4/1/2006,45356,1,881.95,Germany
657,4/1/2006,46537,1,934.76,Germany
657,4/1/2006,46485,1,934.76,Germany
1171,4/3/2006,47239,1,330.70,Germany
2331,4/28/2006,47443,1,598.45,Germany
2353,4/28/2006,52159,1,446.20,Germany
778,4/28/2006,47625,1,121.75,Germany
862,4/28/2006,50767,1,162.70,Germany
910,4/28/2006,47652,1,446.20,Germany
635,3/13/2006,47051,1,916.39,Germany
1588,3/13/2006,45468,1,278.15,Germany
622,3/13/2006,46483,1,837.64,Germany
551,3/13/2006,46485,1,955.76,Germany
604,3/13/2006,46047,1,525.79,Germany
641,3/13/2006,51145,1,850.76,Germany
657,3/13/2006,47058,1,934.76,Germany
2353,3/14/2006,46509,1,430.45,Germany
396,3/14/2006,47559,1,945.26,Germany
1920,3/14/2006,50169,1,267.70,Germany
639,3/14/2006,51674,1,881.74,Germany
993,3/14/2006,46446,1,346.45,Germany
435,3/14/2006,47178,1,1679.74,Germany
422,3/14/2006,46045,1,918.49,Germany
1009,3/14/2006,52159,1,104.95,Germany
2359,4/11/2006,50765,1,440.95,Germany
1000,4/11/2006,46047,1,97.07,Germany
2219,4/11/2006,47239,1,144.32,Germany
551,4/11/2006,46047,2,1911.53,Germany
595,4/11/2006,51149,1,760.20,Germany
647,4/11/2006,46047,1,934.76,Germany
409,4/11/2006,47058,1,966.53,Germany
499,4/11/2006,50169,1,978.86,Germany
551,4/11/2006,50169,1,955.76,Germany
816,4/11/2006,51069,1,362.20,Germany
907,4/11/2006,51145,1,593.20,Germany
8,4/12/2006,45357,1,471.98,Germany
657,4/12/2006,51645,1,934.76,Germany
1009,4/12/2006,52249,1,107.57,Germany
2252,4/12/2006,46539,1,131.20,Germany
475,4/12/2006,45329,1,1085.96,Germany
781,4/12/2006,52351,1,99.70,Germany
2277,4/12/2006,52372,1,278.20,Germany
528,4/12/2006,46485,1,603.49,Germany
604,4/12/2006,51399,1,525.79,Germany
781,4/12/2006,47443,1,102.32,Germany
2284,4/12/2006,47805,1,320.20,Germany
977,4/12/2006,47799,1,488.20,Germany
510,4/12/2006,47839,1,938.96,Germany
977,4/12/2006,47269,1,509.20,Germany
2253,4/12/2006,46539,1,131.20,Germany
445,4/12/2006,45481,1,938.70,Germany
782,4/12/2006,47443,1,102.32,Germany
782,4/12/2006,52351,1,99.70,Germany
791,4/13/2006,45468,1,68.20,Germany
895,4/13/2006,50354,1,608.95,Germany
992,4/13/2006,46519,1,299.20,Germany
2345,4/13/2006,42477,1,430.45,Germany
2381,4/13/2006,47918,1,629.95,Germany
499,4/13/2006,46047,1,978.86,Germany
826,4/13/2006,47809,1,1013.20,Germany
2253,4/13/2006,42499,1,131.20,Germany
2334,4/13/2006,42499,1,356.95,Germany
2394,4/13/2006,50679,1,131.20,Germany
409,4/13/2006,45481,1,966.53,Germany
432,4/13/2006,47269,1,930.30,Germany
819,4/13/2006,51067,1,1196.95,Germany
2045,4/13/2006,42929,1,461.95,Germany
1053,4/17/2006,47798,1,272.95,Germany
2380,4/17/2006,45357,1,293.95,Germany
409,4/17/2006,47506,1,966.53,Germany
551,4/17/2006,46483,1,955.76,Germany
977,4/17/2006,46537,1,488.20,Germany
2199,4/17/2006,51789,1,194.20,Germany
2376,4/17/2006,47799,1,666.70,Germany
657,4/17/2006,52159,1,934.76,Germany
2054,4/17/2006,51107,1,577.45,Germany
1182,4/17/2006,46537,1,157.45,Germany
2234,4/17/2006,50169,1,65.57,Germany
2355,4/17/2006,52222,1,582.70,Germany
475,4/17/2006,45356,1,1085.96,Germany
1995,4/17/2006,45359,1,417.32,Germany
2049,4/17/2006,46117,1,451.45,Germany
2073,4/17/2006,51145,1,356.95,Germany
2090,4/17/2006,50169,1,351.70,Germany
2235,4/17/2006,50169,1,65.57,Germany
551,4/17/2006,50767,1,955.76,Germany
1000,4/17/2006,52134,1,102.32,Germany
826,4/19/2006,50937,1,971.20,Germany
1009,4/19/2006,46047,1,107.57,Germany
1187,4/19/2006,47249,1,456.70,Germany
1909,4/19/2006,46047,1,204.70,Germany
409,4/19/2006,47877,1,966.53,Germany
586,4/19/2006,47279,1,378.79,Germany
600,4/19/2006,50169,1,787.76,Germany
965,4/19/2006,47051,1,493.45,Germany
2332,4/19/2006,51429,1,488.20,Germany
2225,4/20/2006,52062,1,60.32,Germany
2345,4/20/2006,46485,1,435.70,Germany
396,4/20/2006,46499,1,945.26,Germany
1053,4/20/2006,52159,1,272.95,Germany
2212,4/20/2006,46446,1,89.20,Germany
2332,4/20/2006,52134,1,498.70,Germany
1909,4/20/2006,51643,1,207.32,Germany
2099,4/20/2006,51766,1,409.45,Germany
611,4/21/2006,46537,1,1495.99,Germany
793,4/21/2006,47269,2,167.90,Germany
675,4/21/2006,51789,1,655.20,Germany
1924,4/21/2006,52159,1,351.70,Germany
2199,4/21/2006,47179,1,194.20,Germany
2355,4/21/2006,46047,1,582.70,Germany
2396,4/21/2006,51789,1,97.07,Germany
2412,4/21/2006,47798,1,97.07,Germany
586,4/21/2006,47665,1,378.79,Germany
2219,4/21/2006,42499,1,144.32,Germany
422,4/21/2006,52134,1,918.49,Germany
551,4/21/2006,46485,1,955.76,Germany
551,4/21/2006,51789,1,955.76,Germany
641,4/21/2006,47800,1,850.76,Germany
652,4/21/2006,47269,1,828.45,Germany
826,4/21/2006,47269,1,1144.45,Germany
1124,4/21/2006,51063,1,682.45,Germany
1912,4/21/2006,50999,1,325.45,Germany
2073,4/21/2006,52159,1,356.95,Germany
2218,4/21/2006,42499,1,144.32,Germany
2396,4/21/2006,45359,1,97.07,Germany
586,4/21/2006,47799,1,378.79,Germany
604,4/21/2006,51580,1,525.79,Germany
794,4/21/2006,47269,2,167.90,Germany
2359,4/25/2006,51149,1,451.45,Germany
816,4/25/2006,51149,1,362.20,Germany
2090,4/25/2006,47239,1,351.70,Germany
952,4/25/2006,46537,1,283.45,Germany
1000,4/25/2006,45359,1,94.45,Germany
1000,4/25/2006,50679,1,97.07,Germany
1124,4/25/2006,46499,1,671.95,Germany
2218,4/25/2006,50859,1,141.70,Germany
551,4/14/2006,14050,1,955.76,Germany
644,4/14/2006,13127,1,903.26,Germany
2049,4/14/2006,10243,1,451.45,Germany
2387,4/14/2006,13129,1,514.45,Germany
622,4/14/2006,10319,1,837.64,Germany
657,4/14/2006,12629,1,934.76,Germany
2345,4/11/2006,14169,1,430.45,Germany
2394,4/11/2006,10409,1,131.20,Germany
609,4/11/2006,10243,1,904.58,Germany
660,4/11/2006,13353,1,707.70,Germany
826,4/11/2006,13509,1,1128.70,Germany
2332,4/11/2006,10585,1,488.20,Germany
2359,4/11/2006,13587,1,451.45,Germany
475,4/11/2006,12689,1,1085.96,Germany
644,4/11/2006,20259,1,872.55,Germany
1009,4/11/2006,13347,1,104.95,Germany
1228,4/11/2006,10557,1,139.07,Germany
2225,4/11/2006,13158,1,60.32,Germany
1052,4/11/2006,13347,1,246.70,Germany
604,4/12/2006,10627,1,525.79,Germany
644,4/12/2006,12159,1,903.26,Germany
660,4/12/2006,10117,1,707.70,Germany
1232,4/12/2006,10435,1,388.45,Germany
1000,4/12/2006,20251,1,94.45,Germany
2277,4/12/2006,13353,1,288.70,Germany
2376,4/12/2006,13353,1,708.70,Germany
396,4/12/2006,10585,1,945.26,Germany
1009,4/12/2006,12685,1,99.70,Germany
2275,4/12/2006,13159,1,362.20,Germany
499,4/12/2006,10318,1,978.86,Germany
907,4/12/2006,10407,1,593.20,Germany
400,4/12/2006,10319,1,828.71,Germany
1920,4/12/2006,10318,1,267.70,Germany
551,4/12/2006,12621,1,955.76,Germany
2150,4/12/2006,12357,1,472.45,Germany
2412,4/12/2006,13347,1,97.07,Germany
510,4/12/2006,12357,1,938.96,Germany
2055,4/12/2006,12207,1,593.20,Germany
409,4/12/2006,10717,1,966.53,Germany
808,4/13/2006,12351,1,330.70,Germany
1009,4/13/2006,13159,1,107.57,Germany
2199,4/13/2006,13347,1,196.82,Germany
396,4/13/2006,10585,1,945.26,Germany
808,4/13/2006,12527,1,330.70,Germany
927,4/13/2006,20459,1,472.45,Germany
2253,4/13/2006,20251,1,131.20,Germany
475,4/13/2006,10585,1,1085.96,Germany
622,4/13/2006,12247,1,837.64,Germany
644,4/13/2006,12159,1,903.26,Germany
1000,4/13/2006,13159,1,97.07,Germany
648,4/17/2006,10435,1,886.99,Germany
778,4/17/2006,12277,1,121.75,Germany
922,4/17/2006,10119,1,472.45,Germany
1402,4/17/2006,10365,1,383.15,Germany
2045,4/17/2006,12207,2,923.90,Germany
2269,4/17/2006,12629,1,314.95,Germany
657,4/17/2006,13509,1,934.76,Germany
675,4/17/2006,10178,1,655.20,Germany
2054,4/17/2006,12207,1,577.45,Germany
409,4/17/2006,12309,1,966.53,Germany
777,4/17/2006,12277,1,121.75,Germany
1182,4/17/2006,13509,3,472.34,Germany
1217,4/17/2006,10717,1,577.45,Germany
1401,4/17/2006,10365,1,383.15,Germany
2332,4/17/2006,10409,1,488.20,Germany
2412,4/17/2006,12057,1,97.07,Germany
803,4/17/2006,13439,1,157.45,Germany
1000,4/17/2006,14059,1,97.07,Germany
1053,4/17/2006,20148,1,272.95,Germany
604,4/17/2006,10823,1,525.79,Germany
635,4/17/2006,12681,1,916.39,Germany
793,4/17/2006,12277,1,83.95,Germany
1009,4/17/2006,12359,2,209.90,Germany
1443,4/17/2006,10365,2,225.54,Germany
2016,4/17/2006,13629,1,309.70,Germany
2332,4/17/2006,14059,1,488.20,Germany
2359,4/17/2006,12359,1,440.95,Germany
586,4/17/2006,12681,1,378.79,Germany
644,4/17/2006,13055,1,903.26,Germany
1124,4/19/2006,10629,1,682.45,Germany
2394,4/19/2006,21029,2,262.40,Germany
2412,4/19/2006,10243,1,97.07,Germany
475,4/19/2006,10435,1,1085.96,Germany
488,4/19/2006,12353,1,1095.83,Germany
794,4/19/2006,12437,1,81.32,Germany
1182,4/19/2006,12627,1,157.45,Germany
622,4/19/2006,10409,1,837.64,Germany
684,4/19/2006,10823,1,876.49,Germany
1000,4/19/2006,13439,1,97.07,Germany
2404,4/19/2006,13357,1,272.95,Germany
551,4/19/2006,12351,1,955.76,Germany
586,4/19/2006,10787,1,378.79,Germany
650,4/19/2006,12435,1,515.29,Germany
762,4/19/2006,10243,1,188.95,Germany
782,4/19/2006,12437,1,102.32,Germany
1115,4/19/2006,20251,1,356.95,Germany
1912,4/19/2006,14059,1,325.45,Germany
2295,4/19/2006,20350,1,866.20,Germany
2394,4/19/2006,10557,1,131.20,Germany
761,4/19/2006,10243,1,188.95,Germany
764,4/19/2006,14199,1,309.70,Germany
1017,4/19/2006,20259,1,288.70,Germany
409,4/20/2006,12681,1,966.53,Germany
604,4/20/2006,10829,1,525.79,Germany
675,4/20/2006,12685,1,655.20,Germany
1809,4/20/2006,10777,1,220.45,Germany
475,4/20/2006,12681,1,1085.96,Germany
475,4/20/2006,13189,1,1085.96,Germany
551,4/20/2006,13409,1,955.76,Germany
2269,4/20/2006,20459,1,325.45,Germany
1086,4/20/2006,20251,1,89.20,Germany
2354,4/20/2006,13051,1,362.20,Germany
966,4/21/2006,10629,1,493.45,Germany
1186,4/21/2006,12629,1,383.20,Germany
1504,4/21/2006,10365,1,367.40,Germany
2054,4/21/2006,12207,1,577.45,Germany
2354,4/21/2006,13129,1,325.45,Germany
409,4/21/2006,13129,1,966.53,Germany
1483,4/21/2006,10777,1,89.15,Germany
1503,4/21/2006,10365,1,367.40,Germany
1819,4/21/2006,14052,1,257.20,Germany
475,4/21/2006,12247,1,1085.96,Germany
1006,4/21/2006,13465,1,99.70,Germany
1124,4/21/2006,12627,1,682.45,Germany
311,4/21/2006,20537,1,655.99,Germany
650,4/21/2006,12207,1,515.29,Germany
1484,4/21/2006,10777,1,89.15,Germany
2396,2/16/2006,22305,1,97.07,Germany
551,2/16/2006,22417,1,955.76,Germany
826,2/16/2006,22359,1,971.20,Germany
551,2/16/2006,42579,1,955.76,Germany
652,2/17/2006,22337,1,828.45,Germany
1994,2/17/2006,42369,1,603.70,Germany
475,2/17/2006,41169,1,1085.96,Germany
657,2/17/2006,22763,1,934.76,Germany
1434,2/17/2006,40597,1,346.40,Germany
1226,2/17/2006,42103,1,551.20,Germany
1002,2/22/2006,22147,1,278.20,Germany
1144,2/22/2006,40215,1,414.70,Germany
660,2/22/2006,40547,1,707.70,Germany
2269,2/22/2006,42855,1,314.95,Germany
499,2/22/2006,22043,1,978.86,Germany
409,2/22/2006,22119,1,966.53,Germany
657,2/22/2006,42553,1,934.76,Germany
510,2/23/2006,22147,1,938.96,Germany
572,2/23/2006,22559,1,462.79,Germany
475,2/23/2006,40593,1,1085.96,Germany
650,2/23/2006,45143,1,515.29,Germany
792,2/23/2006,42389,1,68.20,Germany
2184,2/23/2006,22391,1,839.48,Germany
1098,2/23/2006,22043,1,309.70,Germany
759,2/23/2006,22419,1,157.45,Germany
791,2/23/2006,42389,1,68.20,Germany
499,2/23/2006,22763,1,978.86,Germany
115,2/23/2006,45143,1,895.13,Germany
781,2/23/2006,42389,1,106.00,Germany
1097,2/23/2006,22043,1,309.70,Germany
2055,2/23/2006,22763,1,572.20,Germany
475,2/23/2006,22391,1,1085.96,Germany
657,2/23/2006,41468,1,934.76,Germany
2090,2/28/2006,22177,1,349.07,Germany
499,2/28/2006,40477,1,978.86,Germany
1170,2/28/2006,40217,1,467.20,Germany
2275,2/28/2006,40599,1,372.70,Germany
2275,2/28/2006,45326,1,372.70,Germany
2359,2/28/2006,42549,1,451.45,Germany
580,3/28/2006,22391,1,825.83,Germany
604,3/28/2006,22337,1,525.79,Germany
2343,3/28/2006,45136,1,477.70,Germany
499,3/28/2006,22587,2,1957.73,Germany
1165,3/28/2006,45143,1,577.45,Germany
93,3/28/2006,45276,1,1049.48,Germany
792,3/28/2006,45138,1,65.57,Germany
1098,3/28/2006,22301,1,309.70,Germany
409,3/28/2006,22043,1,966.53,Germany
499,3/28/2006,22043,1,978.86,Germany
906,3/28/2006,41469,1,419.95,Germany
443,3/28/2006,22395,1,926.89,Germany
609,3/28/2006,22359,1,904.58,Germany
803,3/28/2006,42287,1,162.70,Germany
2213,3/30/2006,42553,1,89.20,Germany
2359,3/30/2006,41540,1,435.70,Germany
396,3/30/2006,41516,1,945.26,Germany
927,3/30/2006,40229,1,472.45,Germany
965,3/30/2006,41516,1,493.45,Germany
1171,3/30/2006,41066,1,330.70,Germany
1912,3/30/2006,40597,1,325.45,Germany
2045,3/30/2006,22047,1,461.95,Germany
475,3/30/2006,22305,1,1085.96,Germany
499,3/30/2006,22143,1,978.86,Germany
551,3/30/2006,22143,1,955.76,Germany
2055,3/30/2006,22417,1,593.20,Germany
2219,3/30/2006,40547,1,141.70,Germany
2284,3/30/2006,40597,1,320.20,Germany
445,3/31/2006,45147,2,1877.40,Germany
475,3/31/2006,45134,1,1085.96,Germany
551,3/31/2006,22547,1,955.76,Germany
636,3/31/2006,22143,1,922.95,Germany
794,3/31/2006,41540,1,78.70,Germany
966,3/31/2006,22303,1,482.95,Germany
1095,3/31/2006,22049,1,120.70,Germany
2045,3/31/2006,22089,1,461.95,Germany
2376,3/31/2006,41366,1,708.70,Germany
2396,3/31/2006,22459,1,97.07,Germany
409,3/31/2006,22417,1,966.53,Germany
409,3/31/2006,42549,1,966.53,Germany
432,3/31/2006,22335,1,930.30,Germany
475,3/31/2006,21109,1,1085.96,Germany
510,3/31/2006,22303,1,938.96,Germany
551,3/31/2006,42369,1,955.76,Germany
551,3/31/2006,45134,1,955.76,Germany
660,3/31/2006,22765,1,707.70,Germany
759,3/31/2006,41464,1,152.20,Germany
777,3/31/2006,42105,1,121.75,Germany
792,3/31/2006,41517,1,65.57,Germany
1000,3/31/2006,42389,1,97.07,Germany
1897,3/28/2006,41468,1,719.20,Germany
409,3/28/2006,22047,1,966.53,Germany
551,3/28/2006,22041,1,955.76,Germany
600,3/28/2006,45133,1,787.76,Germany
611,3/28/2006,40472,1,1495.99,Germany
791,3/28/2006,45138,1,65.57,Germany
2253,3/28/2006,22605,3,396.22,Germany
409,3/29/2006,22119,1,966.53,Germany
475,3/29/2006,22049,1,1085.96,Germany
475,3/29/2006,22117,1,1085.96,Germany
475,3/29/2006,22297,1,1085.96,Germany
499,3/29/2006,22419,1,978.86,Germany
510,3/29/2006,22297,1,938.96,Germany
1935,3/29/2006,41065,2,262.40,Germany
2098,3/29/2006,27499,2,598.40,Germany
409,3/29/2006,22337,1,966.53,Germany
432,3/29/2006,45147,1,930.30,Germany
551,3/29/2006,40477,1,955.76,Germany
966,3/29/2006,22393,1,488.20,Germany
1915,3/29/2006,40211,1,472.45,Germany
115,3/29/2006,22119,1,895.13,Germany
409,3/29/2006,22761,1,966.53,Germany
499,3/29/2006,40211,1,978.86,Germany
657,3/29/2006,22307,1,934.76,Germany
660,3/29/2006,45134,1,707.70,Germany
734,3/29/2006,21129,1,351.70,Germany
927,3/29/2006,22045,1,472.45,Germany
1517,3/29/2006,42549,1,196.77,Germany
2055,3/29/2006,45145,1,582.70,Germany
2090,3/29/2006,40547,1,356.95,Germany
2412,3/29/2006,40231,1,97.07,Germany
499,3/29/2006,21109,1,978.86,Germany
622,3/29/2006,42281,1,837.64,Germany
981,3/29/2006,21129,1,157.45,Germany
2045,3/29/2006,40212,1,461.95,Germany
2219,3/29/2006,22111,1,141.70,Germany
1962,3/29/2006,41065,1,149.57,Germany
2218,3/29/2006,22111,1,141.70,Germany
2402,10/31/2005,40878,1,304.45,Germany
782,10/31/2005,40597,1,106.00,Germany
551,10/31/2005,22297,1,955.76,Germany
2091,10/31/2005,42369,1,165.32,Germany
2396,10/31/2005,22607,1,97.07,Germany
657,10/31/2005,22119,1,934.76,Germany
2086,10/31/2005,41366,1,230.95,Germany
2213,10/31/2005,22115,1,89.20,Germany
2214,10/31/2005,21129,1,346.45,Germany
2275,10/31/2005,45259,1,335.95,Germany
2331,10/31/2005,40549,1,577.45,Germany
